source_path,experiment_id,base_experiment_id,loadout_id,blind_tier,difficulty,market_profile,resolved_market_profile,run_modifier,sim_boss_constraint_id,sim_economy_mode,sim_market_budget_mode,sim_market_spend_mode,sim_price_band_mode,sim_market_choice_mode,station_path_length,tier_path_length,difficulty_multiplier,target_multiplier,small_target_multiplier,big_target_multiplier,boss_target_multiplier,s1_boss_target_multiplier,s2_boss_target_multiplier,s3_boss_target_multiplier,reward_multiplier,sweep_reward_scale,sweep_price_scale,has_market_profile,market_profile_version,path_clear_rate,heuristic_failure_counts,heuristic_stop_reason_counts
logs/sim/late_offer_exposure_v86_r200_summary.json,,,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.71,"{""S1 small"":2,""S2 big"":2,""S7 big"":1,""S3 small"":3,""S2 small"":3,""S1 boss"":7,""S3 boss"":2,""S4 boss"":6,""S4 big"":7,""S1 big"":3,""S8 boss"":6,""S7 small"":1,""S3 big"":3,""S5 boss"":4,""S4 small"":1,""S8 big"":2,""S8 small"":2,""S5 big"":1,""S7 boss"":1,""S6 boss"":1}","{""boardFullAfterDcExhausted"":42,""drawPileExhausted,boardFullAfterDcExhausted"":2,""drawPileExhausted"":14}"
logs/sim/late_offer_exposure_v86_r200_summary.json,,,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.665,"{""S3 boss"":5,""S2 small"":3,""S8 boss"":8,""S8 big"":4,""S6 small"":2,""S8 small"":2,""S1 boss"":8,""S7 small"":3,""S4 boss"":3,""S4 big"":3,""S2 big"":4,""S7 big"":2,""S6 big"":1,""S7 boss"":5,""S3 small"":2,""S5 boss"":1,""S2 boss"":4,""S1 big"":3,""S6 boss"":1,""S1 small"":1,""S3 big"":2}","{""boardFullAfterDcExhausted"":52,""drawPileExhausted"":13,""drawPileExhausted,boardFullAfterDcExhausted"":2}"
logs/sim/ml_actual_economy_r040_p220_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,0,0,0.55,"{""S4 boss"":6,""S1 small"":1,""S7 boss"":3,""S8 boss"":3,""S1 big"":3,""S5 big"":1,""S3 big"":3,""S8 big"":2,""S5 boss"":4,""S7 big"":1,""S2 big"":2,""S2 boss"":4,""S3 boss"":1,""S4 small"":1,""S4 big"":1}","{""drawPileExhausted"":12,""boardFullAfterDcExhausted"":23,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_actual_economy_r040_p220_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,0,0,0.65,"{""S1 small"":4,""S8 boss"":4,""S3 small"":1,""S7 boss"":2,""S1 big"":2,""S1 boss"":3,""S2 big"":2,""S3 boss"":1,""S3 big"":1,""S8 big"":1,""S4 boss"":2,""S5 boss"":1,""S8 small"":1,""S4 small"":1,""S5 big"":1,""S2 boss"":1}","{""boardFullAfterDcExhausted"":22,""drawPileExhausted"":5,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_actual_economy_r040_p220_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,1,9,0.525,"{""S1 big"":4,""S8 boss"":6,""S2 small"":2,""S1 boss"":5,""S4 big"":1,""S8 big"":5,""S3 boss"":1,""S2 big"":1,""S6 big"":1,""S7 big"":1,""S4 boss"":3,""S5 small"":2,""S2 boss"":2,""S5 boss"":1,""S1 small"":1,""S4 small"":2}","{""boardFullAfterDcExhausted"":25,""drawPileExhausted"":13}"
logs/sim/ml_actual_economy_r040_p220_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.2,1,9,0.7125,"{""S7 boss"":2,""S3 boss"":2,""S1 boss"":1,""S8 boss"":5,""S6 boss"":1,""S7 big"":2,""S4 big"":3,""S8 big"":3,""S2 boss"":1,""S1 big"":1,""S8 small"":1,""S3 small"":1}","{""boardFullAfterDcExhausted"":12,""drawPileExhausted"":11}"
logs/sim/ml_actual_economy_r040_p240_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.4,0,0,0.5875,"{""S1 boss"":2,""S4 boss"":4,""S4 big"":3,""S8 small"":1,""S5 boss"":3,""S1 small"":1,""S8 boss"":4,""S7 small"":1,""S2 big"":3,""S3 big"":1,""S5 big"":2,""S6 boss"":1,""S3 small"":2,""S2 boss"":1,""S2 small"":1,""S7 big"":1,""S1 big"":1,""S8 big"":1}","{""drawPileExhausted"":8,""boardFullAfterDcExhausted"":25}"
logs/sim/ml_actual_economy_r040_p240_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.4,0,0,0.6625,"{""S1 small"":1,""S3 boss"":1,""S1 big"":1,""S2 small"":2,""S3 big"":1,""S2 boss"":2,""S1 boss"":1,""S8 small"":1,""S4 boss"":2,""S4 big"":2,""S8 boss"":3,""S8 big"":4,""S5 big"":1,""S5 small"":1,""S2 big"":1,""S7 small"":1,""S6 boss"":1,""S7 big"":1}","{""boardFullAfterDcExhausted"":20,""drawPileExhausted"":5,""drawPileExhausted,boardFullAfterDcExhausted"":2}"
logs/sim/ml_actual_economy_r040_p240_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.4,1,9,0.5375,"{""S1 small"":4,""S2 boss"":5,""S6 boss"":1,""S8 boss"":8,""S7 boss"":3,""S4 big"":3,""S2 big"":2,""S1 big"":2,""S4 boss"":3,""S1 boss"":2,""S5 boss"":1,""S8 small"":1,""S5 big"":1,""S3 small"":1}","{""boardFullAfterDcExhausted"":24,""drawPileExhausted"":12,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_actual_economy_r040_p240_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,gated_known_cost,none,reroll_slot_sell_v1,catalog_normalized_v1,affordable_alternative_v1,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,2.4,1,9,0.75,"{""S3 big"":2,""S8 boss"":2,""S1 big"":2,""S7 small"":1,""S1 boss"":3,""S4 big"":1,""S2 boss"":2,""S3 boss"":1,""S1 small"":1,""S4 small"":2,""S8 big"":2,""S4 boss"":1}","{""boardFullAfterDcExhausted"":12,""drawPileExhausted"":8}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.55,"{""S3 big"":4,""S7 boss"":2,""S5 big"":2,""S2 small"":2,""S4 boss"":3,""S8 small"":1,""S4 big"":5,""S4 small"":2,""S1 boss"":5,""S2 boss"":3,""S8 boss"":2,""S7 small"":1,""S1 small"":1,""S3 boss"":1,""S8 big"":1,""S5 boss"":1}","{""boardFullAfterDcExhausted"":27,""drawPileExhausted"":9}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6375,"{""S8 boss"":6,""S4 small"":2,""S7 boss"":2,""S1 big"":4,""S1 small"":2,""S2 boss"":2,""S8 big"":1,""S6 boss"":2,""S3 boss"":1,""S8 small"":1,""S4 boss"":3,""S3 big"":1,""S1 boss"":2}","{""drawPileExhausted"":10,""boardFullAfterDcExhausted"":19}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6375,"{""S4 boss"":2,""S8 boss"":3,""S3 small"":3,""S5 small"":1,""S4 big"":2,""S1 big"":3,""S6 small"":1,""S5 big"":1,""S5 boss"":4,""S1 boss"":4,""S8 small"":1,""S8 big"":2,""S1 small"":2}","{""boardFullAfterDcExhausted"":20,""drawPileExhausted"":9}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.775,"{""S3 big"":2,""S1 boss"":2,""S5 big"":1,""S3 boss"":2,""S1 big"":1,""S2 big"":1,""S8 boss"":2,""S4 big"":2,""S3 small"":1,""S8 small"":3,""S2 small"":1}","{""boardFullAfterDcExhausted"":17,""drawPileExhausted"":1}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.625,"{""S8 boss"":5,""S1 small"":1,""S8 small"":1,""S1 big"":3,""S1 boss"":2,""S8 big"":3,""S4 big"":5,""S5 boss"":1,""S4 boss"":1,""S4 small"":2,""S3 boss"":1,""S3 small"":1,""S5 big"":2,""S3 big"":2}","{""drawPileExhausted"":10,""boardFullAfterDcExhausted"":19,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.7375,"{""S2 big"":2,""S4 small"":1,""S8 small"":1,""S7 boss"":3,""S7 big"":2,""S8 big"":2,""S3 big"":1,""S1 boss"":1,""S8 boss"":2,""S1 big"":1,""S6 boss"":1,""S6 big"":1,""S4 big"":1,""S5 big"":1,""S2 boss"":1}","{""boardFullAfterDcExhausted"":17,""drawPileExhausted"":4}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.5125,"{""S5 boss"":6,""S8 boss"":4,""S1 big"":4,""S7 boss"":3,""S1 boss"":6,""S1 small"":1,""S2 boss"":1,""S5 small"":1,""S2 small"":1,""S3 big"":4,""S2 big"":1,""S3 small"":1,""S4 big"":1,""S6 boss"":1,""S6 small"":1,""S8 big"":1,""S5 big"":1,""S3 boss"":1}","{""drawPileExhausted"":7,""boardFullAfterDcExhausted"":32}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7125,"{""S2 boss"":2,""S3 big"":3,""S8 big"":2,""S8 boss"":3,""S6 big"":1,""S3 boss"":2,""S4 big"":3,""S8 small"":1,""S7 big"":2,""S1 boss"":1,""S2 big"":2,""S1 big"":1}","{""boardFullAfterDcExhausted"":19,""drawPileExhausted"":4}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.65,"{""S3 boss"":2,""S8 boss"":5,""S1 small"":1,""S2 boss"":2,""S4 boss"":4,""S1 boss"":4,""S5 big"":1,""S3 small"":2,""S3 big"":1,""S7 big"":1,""S2 small"":1,""S1 big"":2,""S8 big"":1,""S4 big"":1}","{""boardFullAfterDcExhausted"":16,""drawPileExhausted"":12}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6125,"{""S6 big"":2,""S8 boss"":4,""S8 big"":2,""S3 boss"":4,""S8 small"":2,""S1 boss"":4,""S7 small"":2,""S4 big"":2,""S2 big"":1,""S3 big"":1,""S5 boss"":1,""S2 boss"":2,""S4 boss"":1,""S2 small"":1,""S7 boss"":1,""S1 big"":1}","{""boardFullAfterDcExhausted"":21,""drawPileExhausted"":10}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7125,"{""S8 boss"":4,""S1 big"":2,""S5 boss"":1,""S4 small"":1,""S4 big"":3,""S5 big"":2,""S1 small"":3,""S1 boss"":3,""S2 big"":1,""S3 big"":1,""S7 boss"":1,""S7 small"":1}","{""drawPileExhausted"":6,""boardFullAfterDcExhausted"":17}"
logs/sim/ml_actual_target_grid_v1_r80_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.675,"{""S5 big"":1,""S6 boss"":2,""S2 boss"":1,""S8 boss"":2,""S7 boss"":5,""S8 big"":3,""S6 big"":1,""S5 boss"":1,""S4 big"":1,""S1 boss"":2,""S7 small"":1,""S2 small"":2,""S7 big"":1,""S4 boss"":2,""S1 big"":1}","{""boardFullAfterDcExhausted"":20,""drawPileExhausted"":5,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_expanded_boss_economy_r038_p240_v1_r120_summary.json,,,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5416666666666666,"{""S4 big"":3,""S1 boss"":7,""S5 boss"":9,""S4 boss"":6,""S4 small"":2,""S1 small"":2,""S3 small"":1,""S3 big"":3,""S1 big"":2,""S6 boss"":1,""S8 boss"":5,""S5 big"":4,""S7 big"":1,""S2 big"":2,""S3 boss"":1,""S8 big"":1,""S8 small"":1,""S7 boss"":2,""S2 small"":1,""S6 big"":1}","{""boardFullAfterDcExhausted"":31,""drawPileExhausted"":23,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_expanded_boss_economy_r038_p240_v1_r120_summary.json,,,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5833333333333334,"{""S5 big"":1,""S8 boss"":8,""S6 big"":1,""S3 big"":1,""S1 small"":2,""S3 boss"":3,""S6 boss"":2,""S2 small"":1,""S2 big"":3,""S2 boss"":3,""S7 big"":2,""S3 small"":1,""S1 big"":5,""S1 boss"":4,""S8 small"":1,""S7 small"":2,""S4 small"":2,""S7 boss"":2,""S8 big"":3,""S4 big"":3}","{""boardFullAfterDcExhausted"":39,""drawPileExhausted"":11}"
logs/sim/ml_expanded_boss_economy_r038_p240_v1_r120_summary.json,,,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.525,"{""S1 big"":3,""S1 boss"":9,""S5 big"":2,""S5 small"":2,""S4 boss"":2,""S5 boss"":6,""S1 small"":6,""S3 big"":4,""S8 boss"":12,""S7 big"":1,""S2 small"":1,""S2 big"":2,""S8 big"":2,""S6 big"":1,""S7 small"":2,""S4 big"":1,""S6 small"":1}","{""boardFullAfterDcExhausted"":36,""drawPileExhausted"":21}"
logs/sim/ml_expanded_boss_economy_r038_p240_v1_r120_summary.json,,,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6083333333333333,"{""S7 big"":1,""S6 small"":1,""S1 small"":3,""S1 boss"":12,""S8 big"":1,""S2 small"":2,""S6 boss"":2,""S7 small"":2,""S8 boss"":7,""S2 boss"":2,""S3 boss"":1,""S4 big"":2,""S7 boss"":4,""S1 big"":3,""S4 small"":2,""S4 boss"":1,""S5 boss"":1}","{""boardFullAfterDcExhausted"":36,""drawPileExhausted"":10,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_expanded_boss_economy_r040_p240_v1_r120_summary.json,,,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.5333333333333333,"{""S1 boss"":7,""S5 boss"":9,""S4 boss"":6,""S4 small"":3,""S1 small"":2,""S3 small"":1,""S3 big"":3,""S1 big"":2,""S4 big"":2,""S6 boss"":2,""S8 boss"":5,""S5 big"":4,""S7 big"":1,""S2 big"":2,""S3 boss"":1,""S8 big"":1,""S8 small"":1,""S7 boss"":2,""S2 small"":1,""S6 big"":1}","{""boardFullAfterDcExhausted"":32,""drawPileExhausted"":23,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_expanded_boss_economy_r040_p240_v1_r120_summary.json,,,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.575,"{""S8 boss"":8,""S6 big"":1,""S3 big"":1,""S1 small"":2,""S3 boss"":3,""S6 boss"":2,""S2 small"":1,""S2 big"":4,""S2 boss"":3,""S7 big"":2,""S3 small"":1,""S1 big"":5,""S1 boss"":4,""S8 small"":1,""S7 small"":2,""S4 small"":2,""S7 boss"":2,""S8 big"":3,""S4 big"":3,""S5 small"":1}","{""drawPileExhausted"":11,""boardFullAfterDcExhausted"":40}"
logs/sim/ml_expanded_boss_economy_r040_p240_v1_r120_summary.json,,,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.5166666666666667,"{""S1 big"":3,""S1 boss"":9,""S5 big"":2,""S5 small"":1,""S4 boss"":1,""S5 boss"":7,""S1 small"":6,""S8 boss"":12,""S7 big"":1,""S3 big"":5,""S2 small"":1,""S2 big"":1,""S8 big"":2,""S4 small"":1,""S7 small"":2,""S4 big"":2,""S3 small"":1,""S6 small"":1}","{""boardFullAfterDcExhausted"":37,""drawPileExhausted"":21}"
logs/sim/ml_expanded_boss_economy_r040_p240_v1_r120_summary.json,,,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.6083333333333333,"{""S4 big"":4,""S1 small"":3,""S1 boss"":12,""S8 big"":1,""S2 small"":2,""S6 boss"":2,""S7 small"":2,""S8 boss"":8,""S2 boss"":2,""S3 boss"":1,""S7 boss"":4,""S1 big"":3,""S4 small"":2,""S5 boss"":1}","{""boardFullAfterDcExhausted"":35,""drawPileExhausted"":11,""drawPileExhausted,boardFullAfterDcExhausted"":1}"
logs/sim/ml_preoutcome_candidate_v1_r120_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6083333333333333,"{""S3 boss"":5,""S4 small"":4,""S5 big"":3,""S8 big"":1,""S1 boss"":5,""S7 small"":3,""S6 big"":1,""S5 boss"":3,""S1 small"":4,""S8 boss"":5,""S4 big"":2,""S4 boss"":8,""S7 big"":1,""S8 small"":1,""S3 big"":1}","{""boardFullAfterDcExhausted"":26,""drawPileExhausted"":21}"
logs/sim/ml_preoutcome_candidate_v1_r120_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,none,none,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.6166666666666667,"{""S3 big"":4,""S2 big"":2,""S6 big"":1,""S1 small"":2,""S2 small"":2,""S1 boss"":5,""S2 boss"":2,""S8 boss"":10,""S3 boss"":3,""S8 big"":1,""S4 boss"":1,""S7 big"":3,""S4 big"":2,""S7 boss"":3,""S8 small"":3,""S3 small"":1,""S1 big"":1}","{""boardFullAfterDcExhausted"":36,""drawPileExhausted"":10}"
logs/sim/ml_preoutcome_candidate_v1_r120_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_balanced,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.725,"{""S8 boss"":7,""S5 boss"":2,""S5 big"":3,""S6 boss"":1,""S1 big"":3,""S1 small"":2,""S2 boss"":4,""S6 big"":1,""S7 small"":1,""S2 small"":1,""S3 boss"":2,""S2 big"":1,""S3 small"":1,""S4 big"":2,""S7 big"":1,""S8 big"":1}","{""boardFullAfterDcExhausted"":24,""drawPileExhausted"":9}"
logs/sim/ml_preoutcome_candidate_v1_r120_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2_late_guard_v1_s1_resource_weighted_boss_v3_late_boss_068,progression_route_power,path,standard,shop_slot_market_v9,shop_slot_market_v9,basic,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9,0.7083333333333334,"{""S8 boss"":4,""S1 big"":5,""S3 boss"":4,""S4 big"":1,""S1 boss"":1,""S2 boss"":2,""S4 boss"":3,""S1 small"":2,""S7 small"":1,""S7 boss"":4,""S7 big"":2,""S5 boss"":1,""S3 small"":1,""S3 big"":1,""S6 boss"":1,""S6 big"":1,""S4 small"":1}","{""drawPileExhausted"":7,""boardFullAfterDcExhausted"":28}"
logs/sim/ml_sweep_banded_market_v37_r400_summary.json,,base_score_curve_v2_boss_constraint_pool_v4_s1_soft_v2,progression_route_balanced,path,standard,none,none,,,trace_only,none,none,none,none,8,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.565,"{""S1 big"":13,""S5 boss"":26,""S1 small"":5,""S4 boss"":30,""S5 small"":3,""S3 small"":4,""S4 big"":10,""S6 big"":1,""S3 boss"":11,""S1 boss"":25,""S4 small"":6,""S8 big"":10,""S2 big"":4,""S8 boss"":5,""S8 small"":2,""S2 boss"":5,""S5 big"":6,""S2 small"":3,""S7 big"":1,""S3 big"":2,""S7 boss"":1,""S6 boss"":1}","{""boardFullAfterDcExhausted"":104,""drawPileExhausted"":70}"
